ccle	outlier	tissue	ic50
ONS_76	2314	CENTRAL_NERVOUS_SYSTEM	9.21
GB_1	1201	CENTRAL_NERVOUS_SYSTEM	9.23
MPP_89	2517	LUNG	9.26
JJN_3	1083	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9.44
TE_11	615	OESOPHAGUS	9.51
Toledo	3601	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9.56
L_540	1561	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	9.83
TE_441_T	3689	BONE_AND_SOFT_TISSUE	10.3
SK_N_DZ	1709	CENTRAL_NERVOUS_SYSTEM	10.5
EJM	1421	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10.7
TALL_1	5061	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10.7
NCI_H211	1679	LUNG	10.8
HL_60	4186	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	10.9
P31_FUJ	1126	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11.6
HT_144	630	SKIN	11.7
NOMO_1	1786	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	11.7
NCI_H2171	3025	LUNG	12.5
U_87_MG	1236	CENTRAL_NERVOUS_SYSTEM	12.7
KARPAS_422	2297	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12.8
SK_N_FI	2223	CENTRAL_NERVOUS_SYSTEM	13.4
NCI_H69	2664	LUNG	13.4
CAL_148	1255	BREAST	14.1
COLO_800	879	SKIN	14.2
SHP_77	2657	LUNG	14.3
JVM_2	2315	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.3
SUP_T1	3163	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15
TC_71	1189	BONE_AND_SOFT_TISSUE	15
NCI_H1155	1694	LUNG	15
A101D	829	SKIN	15.1
SK_MM_2	1329	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.3
NCI_H747	1364	LARGE_INTESTINE	15.3
SK_MEL_1	2259	SKIN	15.5
WSU_DLCL2	4467	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.5
HCC1500	2489	BREAST	15.6
OCI_AML3	1116	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.7
TE_15	826	OESOPHAGUS	15.7
THP_1	1267	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16.1
GRANTA_519	2896	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16.2
ES_2	873	OVARY	16.3
HOP_62	780	LUNG	16.4
NCI_H1876	5253	LUNG	16.8
KURAMOCHI	1804	OVARY	16.8
NCI_H526	1480	LUNG	17.4
OVCAR_4	736	OVARY	17.7
NCI_H2196	2857	LUNG	17.7
SF126	698	CENTRAL_NERVOUS_SYSTEM	18
KG_1	829	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18.2
HT	2079	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18.7
ME_1	821	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18.8
RS4_11	2514	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18.9
SF268	1239	CENTRAL_NERVOUS_SYSTEM	19.2
KALS_1	2047	CENTRAL_NERVOUS_SYSTEM	19.3
Raji	1268	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19.5
NCI_H209	1778	LUNG	19.7
NCI_H1299	1098	LUNG	20.1
TF_1	1542	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20.5
NCI_H1694	2639	LUNG	20.6
KASUMI_1	2236	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	20.8
HH	1352	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	21.5
NCI_H2126	2746	LUNG	21.6
UACC_257	1719	SKIN	21.7
COLO_684	3120	CERVICAL	22.4
COR_L95	2822	LUNG	22.5
MSTO_211H	837	LUNG	22.6
AM_38	1235	CENTRAL_NERVOUS_SYSTEM	22.9
NCI_H1975	874	LUNG	23.2
SH_4	1508	SKIN	24
NCI_H23	2264	LUNG	26.2
MDST8	1313	LARGE_INTESTINE	26.3
UACC_812	9782	BREAST	26.5
CA46	2924	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	26.9
NCI_H1385	21906	LUNG	27.2
SCLC_21H	14354	LUNG	28.2
SKM_1	805	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	28.8
JVM_3	1107	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	29
EC_GI_10	4318	OESOPHAGUS	29.2
SJSA_1	1112	BONE_AND_SOFT_TISSUE	29.5
TE_8	3840	OESOPHAGUS	29.8
NCI_H1395	1857	LUNG	30.2
OS_RC_2	1390	KIDNEY	31.1
TE_9	962	OESOPHAGUS	31.5
MHH_NB_11	38432	CENTRAL_NERVOUS_SYSTEM	32.1
Calu_6	1156	LUNG	32.5
KP_N_YN	4239	CENTRAL_NERVOUS_SYSTEM	33
NCI_H1838	1509	LUNG	33.1
CL_11	1045	LARGE_INTESTINE	33.3
NCI_H1092	3599	LUNG	33.6
CAS_1	1586	CENTRAL_NERVOUS_SYSTEM	33.8
NCI_H1869	2447	LUNG	34
HCC2157	1383	BREAST	34.5
NCI_H1666	1473	LUNG	34.9
TE_1	996	OESOPHAGUS	35.7
MDA_MB_134_VI	8586	BREAST	36.1
NCI_H716	1647	LARGE_INTESTINE	37.8
RCC10RGB	1641	KIDNEY	38
NCI_H2081	3414	LUNG	38.1
BT_474	945	BREAST	38.7
SIMA	2852	CENTRAL_NERVOUS_SYSTEM	41.3
KLE	1367	CERVICAL	42.7
NCI_H1436	2328	LUNG	44.8
CW_2	1588	LARGE_INTESTINE	47.4
TE_6	2551	OESOPHAGUS	49.3
EHEB	1698	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	49.6
SCC_15	569	UPPER_AERODIGESTIVE_TRACT	57.3
SNB75	574	CENTRAL_NERVOUS_SYSTEM	58.1
LC_1F	1389	LUNG	58.6
NCI_H1355	1337	LUNG	62.3
COLO_829	1027	SKIN	66.4
EKVX	862	LUNG	160
