ccle	outlier	tissue	ic50
KARPAS_620	2397	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12.2
JM1	1519	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12.4
NU_DUL_1	1426	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12.6
GB_1	1201	CENTRAL_NERVOUS_SYSTEM	12.9
JURL_MK1	4191	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.1
KCL_22	1110	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.1
ST486	6104	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.2
SK_N_DZ	1709	CENTRAL_NERVOUS_SYSTEM	13.2
KMS_12_BM	1638	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.2
JJN_3	1083	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.4
CW_2	1588	LARGE_INTESTINE	13.6
SU_DHL_8	1686	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.7
MOLP_8	744	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.9
RPMI_8226	1249	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.9
LP_1	1932	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	13.9
HuTu_80	1204	STOMACH	14
NOMO_1	1786	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14
L_540	1561	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.3
PF_382	7791	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.4
BV_173	16007	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.4
HEL	1202	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.6
EJM	1421	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14.9
TC_71	1189	BONE_AND_SOFT_TISSUE	15
NCI_H211	1679	LUNG	15.1
KARPAS_299	1559	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.2
OPM_2	1925	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.2
GA_10	1826	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.3
CMK	1367	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.4
NCI_H1155	1694	LUNG	15.5
WSU_DLCL2	4467	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.6
NCI_H23	2264	LUNG	15.8
L_1236	1962	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	15.8
L_363	4784	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16
KG_1	829	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16.1
OCI_AML3	1116	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16.5
AMO_1	1746	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	16.7
P3HR_1	1568	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17
SKM_1	805	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17
ES_2	873	OVARY	17
NCI_H526	1480	LUNG	17.1
Daudi	1832	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	17.4
NCI_H2196	2857	LUNG	17.8
NCI_H1385	21906	LUNG	18
KELLY	3202	CENTRAL_NERVOUS_SYSTEM	18.6
KM_H2	1707	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	18.6
NCI_H1963	2030	LUNG	19.1
OCI_LY_19	2809	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19.2
SK_UT_1	2106	BONE_AND_SOFT_TISSUE	19.4
HL_60	4186	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	19.7
LC_1F	1389	LUNG	19.8
THP_1	1267	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	21.2
HCC1500	2489	BREAST	21.5
CAL_148	1255	BREAST	22.1
SK_MEL_1	2259	SKIN	22.2
GRANTA_519	2896	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22.2
HT	2079	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22.2
SHP_77	2657	LUNG	22.4
AM_38	1235	CENTRAL_NERVOUS_SYSTEM	22.4
HOP_62	780	LUNG	22.5
L_428	1690	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22.6
NCI_H82	1749	LUNG	22.7
KASUMI_1	2236	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	22.8
MSTO_211H	837	LUNG	23
MPP_89	2517	LUNG	23.4
NCI_H1648	1958	LUNG	23.6
ME_1	821	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	23.7
TE_1	996	OESOPHAGUS	24.2
Raji	1268	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	24.3
TALL_1	5061	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	24.3
NCI_H716	1647	LARGE_INTESTINE	25.1
TF_1	1542	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	25.3
Toledo	3601	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	25.5
A4_Fuk	1385	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	25.6
CA46	2924	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	26.1
KARPAS_422	2297	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	26.7
COLO_829	1027	SKIN	26.7
KLE	1367	CERVICAL	27
SK_ES_1	1705	BONE_AND_SOFT_TISSUE	27.4
MDST8	1313	LARGE_INTESTINE	27.6
LAMA_84	1188	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	28.1
SK_N_FI	2223	CENTRAL_NERVOUS_SYSTEM	28.3
JVM_3	1107	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	29
KP_N_RT_BM_1	5933	CENTRAL_NERVOUS_SYSTEM	29.6
EC_GI_10	4318	OESOPHAGUS	29.7
CHP_126	2950	CENTRAL_NERVOUS_SYSTEM	29.7
NCI_H1876	5253	LUNG	29.8
SF126	698	CENTRAL_NERVOUS_SYSTEM	29.9
KALS_1	2047	CENTRAL_NERVOUS_SYSTEM	30.2
NCI_H1869	2447	LUNG	30.2
PL_21	2004	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	30.7
EM_2	1392	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	30.9
SCC_15	569	UPPER_AERODIGESTIVE_TRACT	31.1
NCI_H1694	2639	LUNG	31.1
KURAMOCHI	1804	OVARY	31.2
NCI_H1092	3599	LUNG	31.3
SF268	1239	CENTRAL_NERVOUS_SYSTEM	31.5
RCC10RGB	1641	KIDNEY	31.6
ONS_76	2314	CENTRAL_NERVOUS_SYSTEM	31.7
TE_8	3840	OESOPHAGUS	32.8
TE_9	962	OESOPHAGUS	32.8
SK_MM_2	1329	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	33.5
NCI_H69	2664	LUNG	33.6
NCI_H209	1778	LUNG	33.7
SCLC_21H	14354	LUNG	34
COR_L95	2822	LUNG	34
BT_474	945	BREAST	34.2
COLO_684	3120	CERVICAL	34.5
HCC2157	1383	BREAST	34.5
HCC1599	6658	BREAST	34.6
JVM_2	2315	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	34.8
NCI_H1975	874	LUNG	35.6
HH	1352	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	35.7
MHH_NB_11	38432	CENTRAL_NERVOUS_SYSTEM	36
NCI_H1436	2328	LUNG	36.7
SJSA_1	1112	BONE_AND_SOFT_TISSUE	38.1
NCI_H2081	3414	LUNG	38.2
KNS_42	1188	CENTRAL_NERVOUS_SYSTEM	38.5
Calu_6	1156	LUNG	39.1
MDA_MB_134_VI	8586	BREAST	40.7
TE_6	2551	OESOPHAGUS	40.8
NCI_H747	1364	LARGE_INTESTINE	41.3
NCI_H1355	1337	LUNG	44
UACC_257	1719	SKIN	44.8
NCI_H2126	2746	LUNG	44.9
NCI_H1299	1098	LUNG	47.3
CL_11	1045	LARGE_INTESTINE	47.9
EHEB	1698	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	49.3
SNB75	574	CENTRAL_NERVOUS_SYSTEM	50.2
SH_4	1508	SKIN	51.1
NCI_H1838	1509	LUNG	53.5
OS_RC_2	1390	KIDNEY	64.3
CAS_1	1586	CENTRAL_NERVOUS_SYSTEM	64.5
OVCAR_4	736	OVARY	66.8
EKVX	862	LUNG	102
